FHRSID,BusinessType,RatingValue,RatingDate,LocalAuthorityName,Hygiene,Structural,ConfidenceInManagement,Longitude,Latitude,Easting,Northing
1656938,Restaurant/Cafe/Canteen,4,2023-09-08,City of London Corporation,0.0,5.0,10.0,-0.0762324,51.5120293,533591.9436974772,180987.48401023727
294142,Restaurant/Cafe/Canteen,5,2022-01-05,City of London Corporation,5.0,5.0,5.0,-0.102009,51.515501,531793.3761618536,181326.81846391963
1656941,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0819619968533516,51.5154800415039,533184.3261368719,181360.76687675854
1759567,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0998016,51.5198131,531934.0722885225,181810.30190078844
1072965,Restaurant/Cafe/Canteen,5,2021-09-16,City of London Corporation,0.0,5.0,0.0,-0.0947699993848801,51.5128402709961,532303.3351277199,181043.99875958712
294206,Pub/bar/nightclub,5,2023-03-23,City of London Corporation,,,,-0.101323,51.512586,531849.3853394247,181003.90464900504
1602602,Restaurant/Cafe/Canteen,5,2023-03-07,City of London Corporation,5.0,5.0,5.0,-0.0834123,51.5178849,533076.6950448416,181625.55173155788
1721348,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.110534,51.5178975,531195.0127703054,181578.0079796521
749811,Restaurant/Cafe/Canteen,5,2024-06-27,City of London Corporation,,,,-0.0837956,51.5187785,533047.4991468556,181724.22427088354
878524,Retailers - other,5,2019-09-10,City of London Corporation,0.0,5.0,0.0,-0.0752360001206398,51.5119438171387,533661.330291113,180979.79766677908
376324,Other catering premises,5,2022-01-10,City of London Corporation,0.0,0.0,0.0,-0.1124107,51.5106785,531085.5251749428,180771.8919730438
1182379,Other catering premises,4,2024-05-30,City of London Corporation,0.0,10.0,0.0,-0.1124107,51.5106785,531085.5251749428,180771.8919730438
1498027,Pub/bar/nightclub,5,2024-10-02,City of London Corporation,5.0,5.0,0.0,-0.08713,51.513218,532832.3418903776,181099.83378120675
1222547,Pub/bar/nightclub,5,2020-01-29,City of London Corporation,5.0,5.0,5.0,-0.0837083,51.5107266,533077.0136175562,180829.0008866964
1767189,Retailers - other,AwaitingInspection,,City of London Corporation,,,,-0.10785,51.514382,531391.3358670225,181191.89307315048
728836,Pub/bar/nightclub,5,2022-12-05,City of London Corporation,0.0,0.0,0.0,-0.090509,51.51098,532604.3866842135,180844.84205512615
761491,Restaurant/Cafe/Canteen,5,2023-01-19,City of London Corporation,5.0,5.0,5.0,-0.084345,51.511572,533030.3721144455,180921.8528236291
693301,Restaurant/Cafe/Canteen,5,2023-01-19,City of London Corporation,0.0,5.0,0.0,-0.084345,51.511572,533030.3721144455,180921.8528236291
761492,Restaurant/Cafe/Canteen,5,2021-06-09,City of London Corporation,5.0,5.0,0.0,-0.084345,51.511572,533030.3721144455,180921.8528236291
1532041,Restaurant/Cafe/Canteen,5,2022-07-20,City of London Corporation,5.0,0.0,0.0,-0.079139,51.518852,533370.3409746598,181740.87534644164
294406,Pub/bar/nightclub,5,2022-04-26,City of London Corporation,,,,-0.075158,51.51242,533665.3490300204,181032.89228889887
295221,Pub/bar/nightclub,5,2023-08-08,City of London Corporation,5.0,5.0,0.0,-0.093681,51.516131,532369.3594410757,181411.89825885464
295263,Pub/bar/nightclub,5,2023-10-03,City of London Corporation,0.0,5.0,5.0,-0.081116,51.515027,533244.343941753,181311.9282090137
1610999,Restaurant/Cafe/Canteen,5,2023-04-19,City of London Corporation,5.0,5.0,5.0,-0.0834123,51.5178849,533076.6950448416,181625.55173155788
294698,Retailers - other,4,2023-05-15,City of London Corporation,0.0,5.0,10.0,-0.102554,51.518352,531747.339367006,181642.87047888123
294066,Restaurant/Cafe/Canteen,1,2024-03-13,City of London Corporation,15.0,15.0,20.0,-0.099909,51.519217,531928.3434024089,181743.82153347915
295088,Hospitals/Childcare/Caring Premises,5,2023-01-16,City of London Corporation,0.0,0.0,0.0,-0.101784,51.5178,531802.3529303117,181582.8728164817
1688527,Other catering premises,5,2024-04-04,City of London Corporation,0.0,5.0,5.0,-0.1019551,51.5169227,531793.0137290407,181485.0087418909
1394564,Restaurant/Cafe/Canteen,5,2024-03-08,City of London Corporation,5.0,5.0,5.0,-0.0756355,51.5155673,533623.0097878455,181382.00414054142
1756313,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.102009,51.515501,531793.3761618536,181326.81846391963
1756312,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.089494,51.513221,532668.3072779456,181095.88172132766
294641,School/college/university,5,2022-12-06,City of London Corporation,0.0,5.0,0.0,-0.096832,51.513843,532157.3610938687,181151.779227937
428954,Restaurant/Cafe/Canteen,5,2023-08-03,City of London Corporation,5.0,0.0,5.0,-0.105076,51.511747,531591.3957758904,180903.8594256806
1721355,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.09477,51.512839,532303.3387661576,181043.85742293927
1394562,Restaurant/Cafe/Canteen,5,2021-10-18,City of London Corporation,0.0,5.0,0.0,-0.095848,51.511517,532232.3677635634,180894.90323367558
767747,Restaurant/Cafe/Canteen,5,2019-10-22,City of London Corporation,5.0,0.0,0.0,-0.089605,51.511253,532666.3209320885,180876.8371210135
988067,Restaurant/Cafe/Canteen,5,2024-07-16,City of London Corporation,5.0,5.0,0.0,-0.091729,51.514912,532508.3264576215,181279.8754244608
1181433,Restaurant/Cafe/Canteen,5,2023-04-18,City of London Corporation,5.0,5.0,0.0,-0.087133,51.514172,532829.3594917711,181205.91425269778
594059,Restaurant/Cafe/Canteen,5,2019-03-12,City of London Corporation,0.0,0.0,0.0,-0.085648,51.515919,532927.3094840754,181402.87786204607
975377,Restaurant/Cafe/Canteen,5,2022-08-30,City of London Corporation,5.0,5.0,0.0,-0.100059,51.513195,531935.3303512058,181073.9021723161
1451695,Restaurant/Cafe/Canteen,1,2024-08-23,City of London Corporation,15.0,15.0,20.0,-0.0789931,51.5131854,533397.0127357998,181111.007624331
1556401,Restaurant/Cafe/Canteen,5,2022-10-06,City of London Corporation,5.0,5.0,0.0,0.0464361,51.5041475,542128.0115062124,180342.00182192336
1688525,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.094596,51.510795,532321.3322391219,180816.87778021465
1015357,Mobile caterer,5,2022-01-24,City of London Corporation,5.0,5.0,5.0,-0.093276,51.512716,532407.3572713053,181032.88005123084
294163,Restaurant/Cafe/Canteen,4,2022-10-27,City of London Corporation,10.0,5.0,5.0,-0.084366,51.511078,533030.3535926171,180866.88121363363
1134942,Pub/bar/nightclub,5,2024-10-04,City of London Corporation,0.0,0.0,0.0,-0.0795800015330315,51.5131683349609,533356.3406665403,181108.04024516518
294825,Restaurant/Cafe/Canteen,5,2022-04-28,City of London Corporation,0.0,5.0,5.0,-0.075922,51.512415,533612.3530057332,181030.9410508682
294447,Restaurant/Cafe/Canteen,5,2022-04-07,City of London Corporation,0.0,5.0,5.0,-0.081141,51.509641,533258.3209310592,180712.9524774637
452000,Other catering premises,5,2023-04-25,City of London Corporation,0.0,5.0,5.0,-0.08319,51.518136,533091.3858302033,181653.87873955566
294221,Other catering premises,5,2022-06-10,City of London Corporation,0.0,0.0,0.0,-0.080996997654438,51.5137481689453,533256.3314065123,181169.93718876631
948353,Hospitals/Childcare/Caring Premises,5,2022-11-07,City of London Corporation,0.0,5.0,0.0,-0.100896,51.516976,531866.3395947332,181492.84242322348
293687,Pub/bar/nightclub,5,2024-05-01,City of London Corporation,5.0,5.0,5.0,-0.105154,51.513349,531581.3692137499,181081.86210302106
293952,Other catering premises,5,2022-06-10,City of London Corporation,0.0,0.0,0.0,-0.081532,51.514737,533216.3269509759,181278.92239535192
295276,Other catering premises,5,2012-10-18,City of London Corporation,0.0,0.0,0.0,-0.084998,51.513202,532980.3170302319,181101.92418090597
741242,Retailers - other,5,2024-07-08,City of London Corporation,0.0,5.0,5.0,-0.089242,51.511975,532689.4115647667,180957.78187310143
293794,Restaurant/Cafe/Canteen,5,2022-07-15,City of London Corporation,0.0,0.0,5.0,-0.095879,51.514593,532221.3131067733,181236.90009025502
294257,Restaurant/Cafe/Canteen,5,2019-04-30,City of London Corporation,0.0,0.0,0.0,-0.090094,51.512637,532628.3719385538,181029.85348292178
294003,Takeaway/sandwich shop,5,2022-08-11,City of London Corporation,0.0,5.0,5.0,-0.088106,51.512632,532766.3254369309,181032.8999261174
1733437,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0871664,51.5141823,532827.012133265,181206.99903526623
295223,Restaurant/Cafe/Canteen,5,2023-09-05,City of London Corporation,5.0,5.0,5.0,-0.07505,51.511573,533675.3213083444,180938.90207008418
294124,Restaurant/Cafe/Canteen,5,2019-04-30,City of London Corporation,0.0,5.0,0.0,-0.10399,51.512575,531664.3641695122,180997.8845176354
294014,Takeaway/sandwich shop,5,2023-12-05,City of London Corporation,0.0,5.0,0.0,-0.082622,51.513154,533145.3146679099,181100.90687412646
293902,Restaurant/Cafe/Canteen,5,2022-11-02,City of London Corporation,5.0,0.0,0.0,-0.10369,51.51632,531674.3844821071,181414.8685725028
294671,Restaurant/Cafe/Canteen,5,2022-05-25,City of London Corporation,5.0,5.0,0.0,-0.079503,51.50884,533374.3201473559,180626.8641964245
294161,Restaurant/Cafe/Canteen,5,2020-11-20,City of London Corporation,5.0,0.0,0.0,-0.0985288,51.5144031,532038.0113007587,181211.0014498905
1561651,Takeaway/sandwich shop,5,2022-10-13,City of London Corporation,0.0,0.0,0.0,-0.087555,51.5189,532786.3327778757,181730.9081713503
1535184,Restaurant/Cafe/Canteen,4,2022-10-06,City of London Corporation,10.0,5.0,5.0,-0.083409,51.517393,533078.3574314776,181570.85775714263
1695323,Takeaway/sandwich shop,5,2024-01-29,City of London Corporation,0.0,0.0,0.0,-0.079273,51.512586,533379.3422349433,181043.8433547662
1558123,Takeaway/sandwich shop,5,2022-10-06,City of London Corporation,0.0,5.0,0.0,-0.085223,51.510588,532972.3144506232,180810.83546929882
1424259,Takeaway/sandwich shop,5,2022-04-27,City of London Corporation,0.0,5.0,0.0,-0.0821018,51.5180923,533167.0093524777,181650.99918957875
294369,Pub/bar/nightclub,5,2023-06-15,City of London Corporation,5.0,5.0,5.0,-0.084664,51.510498,533011.3648067787,180801.84279741504
1684435,Restaurant/Cafe/Canteen,4,2023-12-11,City of London Corporation,5.0,10.0,5.0,-0.093851,51.512743,532367.382247485,181034.8429455086
1501147,Takeaway/sandwich shop,5,2024-07-15,City of London Corporation,0.0,0.0,0.0,-0.0793597,51.5185151,533356.0135581734,181703.0093153919
1660743,Restaurant/Cafe/Canteen,5,2023-09-19,City of London Corporation,5.0,5.0,5.0,-0.102839,51.51565,531735.3595909597,181341.8943957875
294725,Takeaway/sandwich shop,5,2024-06-19,City of London Corporation,0.0,5.0,5.0,-0.0885084,51.5113895,532742.0150866822,180894.00314322993
294848,Takeaway/sandwich shop,5,2023-06-01,City of London Corporation,5.0,5.0,0.0,-0.099006,51.519796,531989.3163391688,181809.83464227512
294480,Takeaway/sandwich shop,5,2019-02-19,City of London Corporation,0.0,5.0,0.0,-0.075489,51.513819,533638.2892674421,181187.85837799276
294354,Takeaway/sandwich shop,5,2023-11-10,City of London Corporation,0.0,0.0,5.0,-0.104925,51.514343,531594.3949103951,181192.80650140735
1649536,Takeaway/sandwich shop,3,2024-02-14,City of London Corporation,10.0,10.0,10.0,-0.080142,51.516935,533306.3527391236,181525.87444196566
294384,Takeaway/sandwich shop,5,2022-04-13,City of London Corporation,5.0,5.0,0.0,-0.079503,51.50884,533374.3201473559,180626.8641964245
1224636,Takeaway/sandwich shop,5,2022-12-01,City of London Corporation,0.0,0.0,0.0,-0.094209,51.512101,532344.4021068681,180962.80507652537
1649546,Takeaway/sandwich shop,2,2023-09-27,City of London Corporation,5.0,15.0,5.0,-0.105018,51.514552,531587.3401872108,181215.8803016285
430527,Restaurant/Cafe/Canteen,5,2024-02-08,City of London Corporation,,,,-0.080935,51.516247,533253.342621552,181447.92346787662
1421713,Pub/bar/nightclub,5,2021-10-19,City of London Corporation,5.0,5.0,0.0,-0.0842225,51.5122098,533037.0144981928,180992.99970518477
1451694,Retailers - other,5,2022-01-20,City of London Corporation,0.0,0.0,5.0,-0.101523,51.513686,531832.3336675044,181125.86470824335
294651,Retailers - other,5,2018-08-28,City of London Corporation,0.0,5.0,5.0,-0.089012,51.513357,532701.3557058541,181111.87844171852
293877,Retailers - other,5,2019-11-07,City of London Corporation,0.0,5.0,0.0,-0.078326,51.511456,533448.3514057631,180919.91239241493
988069,Retailers - other,5,2023-12-11,City of London Corporation,0.0,0.0,0.0,-0.079384,51.520915,533347.3192803108,181969.83738132555
294180,Restaurant/Cafe/Canteen,5,2023-11-30,City of London Corporation,5.0,5.0,5.0,-0.092972,51.512405,532429.3521161084,180998.84634272207
909554,Pub/bar/nightclub,5,2024-06-11,City of London Corporation,0.0,0.0,0.0,-0.0804549977183342,51.5140075683594,533293.1803811701,181199.7698913287
1544838,Restaurant/Cafe/Canteen,5,2022-09-06,City of London Corporation,5.0,0.0,5.0,-0.080361,51.514484,533298.311848269,181252.92095116625
1693634,Restaurant/Cafe/Canteen,4,2024-07-15,City of London Corporation,,,,-0.07893,51.514928,533396.3015653825,181304.90209054633
1224043,Takeaway/sandwich shop,5,2024-08-08,City of London Corporation,0.0,0.0,0.0,-0.0783779993653297,51.5188941955566,533423.0127986624,181746.95498047984
293681,Restaurant/Cafe/Canteen,3,2024-03-26,City of London Corporation,10.0,10.0,10.0,-0.094065,51.513493,532350.3607065093,181117.85663730587
986862,Restaurant/Cafe/Canteen,5,2022-04-26,City of London Corporation,0.0,0.0,0.0,-0.086511,51.512525,532877.3070254545,181023.89440362493
295098,Restaurant/Cafe/Canteen,5,2022-11-11,City of London Corporation,5.0,5.0,5.0,-0.094857,51.51454,532292.3758771118,181232.8524851568
991453,Restaurant/Cafe/Canteen,5,2024-09-23,City of London Corporation,0.0,0.0,0.0,-0.079384,51.520915,533347.3192803108,181969.83738132555
294303,Pub/bar/nightclub,5,2019-03-07,City of London Corporation,0.0,0.0,0.0,-0.081083,51.510332,533260.3298332136,180789.89816340897
1736144,Restaurant/Cafe/Canteen,5,2024-06-06,City of London Corporation,5.0,0.0,5.0,-0.1078226,51.5141128,531394.011298927,181162.00707897445
988066,Restaurant/Cafe/Canteen,4,2024-02-07,City of London Corporation,5.0,5.0,10.0,-0.087414,51.515039,532807.3418449177,181301.8159434673
295245,Restaurant/Cafe/Canteen,4,2022-09-29,City of London Corporation,10.0,5.0,5.0,-0.108353,51.511962,531363.394780128,180921.8861446057
909555,Restaurant/Cafe/Canteen,5,2022-09-07,City of London Corporation,5.0,5.0,5.0,-0.110501,51.513687,531209.396448572,181109.85734661884
1580602,Other catering premises,5,2022-12-14,City of London Corporation,0.0,0.0,5.0,-0.098635,51.514512,532030.3280461312,181222.919665978
987025,Pub/bar/nightclub,5,2024-03-07,City of London Corporation,5.0,5.0,0.0,-0.078848,51.510367,533415.3117716599,180797.86242493527
293756,Other catering premises,5,2023-08-18,City of London Corporation,0.0,5.0,0.0,0.069286,51.501121,543723.2715388722,180050.05004428077
1602942,Restaurant/Cafe/Canteen,3,2023-05-12,City of London Corporation,10.0,10.0,5.0,-0.10161,51.513318,531827.359190885,181084.786451212
294724,Retailers - supermarkets/hypermarkets,5,2023-05-10,City of London Corporation,0.0,0.0,0.0,-0.095879,51.514593,532221.3131067733,181236.90009025502
295298,Retailers - supermarkets/hypermarkets,5,2020-01-22,City of London Corporation,0.0,0.0,0.0,-0.078857,51.514775,533401.8133074734,181288.02136675303
294762,Retailers - supermarkets/hypermarkets,5,2019-07-16,City of London Corporation,5.0,5.0,0.0,-0.072726,51.511661,533836.3187286997,180952.93556048372
294547,Retailers - supermarkets/hypermarkets,5,2023-09-18,City of London Corporation,0.0,5.0,0.0,-0.102714,51.517977,531737.3206159791,181600.8824699883
294443,Retailers - supermarkets/hypermarkets,5,2021-05-19,City of London Corporation,5.0,5.0,0.0,-0.09782,51.52091,532068.3732527661,181935.8516374532
295249,Retailers - supermarkets/hypermarkets,5,2019-06-18,City of London Corporation,0.0,5.0,0.0,-0.086232,51.514706,532890.3203173806,181266.93058211234
294756,Retailers - supermarkets/hypermarkets,5,2018-06-14,City of London Corporation,0.0,5.0,0.0,-0.104633,51.512711,531619.3570041644,181011.8522848243
294345,Retailers - supermarkets/hypermarkets,5,2023-05-22,City of London Corporation,5.0,0.0,0.0,-0.085223,51.510588,532972.3144506232,180810.83546929882
294431,Retailers - supermarkets/hypermarkets,4,2023-03-03,City of London Corporation,5.0,10.0,5.0,-0.091717,51.513473,532513.3335721875,181119.87912236498
293655,Retailers - supermarkets/hypermarkets,5,2020-03-06,City of London Corporation,0.0,0.0,0.0,-0.080388,51.517254,533288.3545432548,181560.899537716
1660750,Takeaway/sandwich shop,2,2024-02-06,City of London Corporation,10.0,15.0,10.0,-0.111366,51.515778,531143.3754377024,181340.82866705226
294301,Restaurant/Cafe/Canteen,5,2024-05-16,City of London Corporation,5.0,5.0,5.0,-0.092986,51.511722,532430.3606959558,180922.87093303632
295224,Restaurant/Cafe/Canteen,5,2024-04-11,City of London Corporation,,,,-0.075922,51.512415,533612.3530057332,181030.9410508682
1631542,Restaurant/Cafe/Canteen,5,2024-02-19,City of London Corporation,5.0,5.0,5.0,-0.078704,51.5138911,533415.0105508507,181190.0094486177
295204,Pub/bar/nightclub,3,2024-01-31,City of London Corporation,10.0,10.0,5.0,-0.104687,51.513836,531612.3689242159,181136.85553110513
696562,Pub/bar/nightclub,5,2022-03-18,City of London Corporation,5.0,5.0,0.0,-0.0794625,51.514977,533359.2126433812,181309.3803425461
1742000,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0841638,51.5105527,533045.913710596,180808.83477067552
1414715,School/college/university,5,2024-09-23,City of London Corporation,0.0,0.0,0.0,-0.077543,51.513979,533495.3078382786,181201.90143915225
294939,Pub/bar/nightclub,5,2024-06-03,City of London Corporation,0.0,0.0,0.0,-0.077752,51.51552,533476.3033662216,181372.8814432579
294837,Pub/bar/nightclub,5,2023-05-19,City of London Corporation,0.0,5.0,0.0,-0.091113,51.514812,532551.3561639935,181269.8703297567
744862,Pub/bar/nightclub,5,2024-08-23,City of London Corporation,0.0,5.0,0.0,-0.086129,51.515091,532896.3465269416,181309.93001352763
1714224,Restaurant/Cafe/Canteen,5,2024-05-29,City of London Corporation,,,,-0.0879829,51.5160212,532765.0153295717,181410.00594428636
295166,Pub/bar/nightclub,4,2022-01-24,City of London Corporation,0.0,10.0,0.0,-0.091761,51.509661,532521.3385659216,180695.90204862662
1733435,Restaurant/Cafe/Canteen,5,2024-07-08,City of London Corporation,0.0,0.0,0.0,-0.1118936,51.5108151,531121.014248308,180788.00736537995
781406,Restaurant/Cafe/Canteen,5,2024-03-22,City of London Corporation,5.0,5.0,0.0,-0.093931,51.519822,532341.3183462964,181821.8890068545
926271,Other catering premises,5,2023-11-15,City of London Corporation,0.0,0.0,0.0,-0.1381522,51.4828718,529378.0156668017,177634.00392130757
1418170,Pub/bar/nightclub,5,2021-10-07,City of London Corporation,0.0,5.0,0.0,-0.0893895,51.5109992,532682.0111776514,180849.00472108723
1743774,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.1051631,51.5142947,531578.0138157667,181187.00784610794
295254,Pub/bar/nightclub,5,2024-09-27,City of London Corporation,,,,-0.103764,51.512131,531681.3252622585,180948.91784688924
1618765,Restaurant/Cafe/Canteen,4,2023-09-11,City of London Corporation,0.0,10.0,5.0,-0.092687,51.511627,532451.3829227202,180912.84760051518
812934,Pub/bar/nightclub,5,2019-11-20,City of London Corporation,0.0,5.0,5.0,-0.083422,51.511953,533093.3062600817,180965.89880984882
294898,Pub/bar/nightclub,5,2024-06-07,City of London Corporation,5.0,0.0,0.0,-0.078324,51.518353,533428.3403528543,181686.87173186982
1043775,Other catering premises,5,2023-10-10,City of London Corporation,0.0,5.0,0.0,-0.0909349992871284,51.5207901000977,532546.3551886432,181934.9637869647
295222,Pub/bar/nightclub,4,2023-08-29,City of London Corporation,5.0,10.0,0.0,-0.100557,51.518877,531884.3697219403,181704.84561169293
493430,Restaurant/Cafe/Canteen,5,2023-03-24,City of London Corporation,5.0,5.0,0.0,-0.088233,51.518893,532739.3160929373,181728.9001139244
1759563,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.075639,51.514352,533626.3224187775,181246.85475669202
294095,Restaurant/Cafe/Canteen,5,2024-02-08,City of London Corporation,5.0,5.0,0.0,-0.075842,51.512278,533618.3046081162,181015.85254445334
1488110,Restaurant/Cafe/Canteen,5,2023-09-14,City of London Corporation,5.0,5.0,5.0,-0.089101,51.5167615,532685.2902418632,181490.3011293073
293890,Pub/bar/nightclub,5,2024-05-08,City of London Corporation,0.0,5.0,0.0,-0.08577,51.5137,532925.3026624253,181155.90071676992
294207,Pub/bar/nightclub,5,2023-05-11,City of London Corporation,0.0,5.0,5.0,-0.101334,51.513018,531847.3752713231,181051.92330178095
1087534,Restaurant/Cafe/Canteen,5,2023-11-29,City of London Corporation,,,,-0.10369,51.51632,531674.3844821071,181414.8685725028
1220558,Pub/bar/nightclub,5,2022-03-03,City of London Corporation,5.0,5.0,0.0,-0.080611,51.510936,533291.3190134112,180857.92333111254
293815,Pub/bar/nightclub,5,2023-06-21,City of London Corporation,5.0,5.0,5.0,-0.084998,51.513202,532980.3170302319,181101.92418090597
987024,Pub/bar/nightclub,5,2022-04-21,City of London Corporation,0.0,5.0,5.0,-0.078755,51.513936,533411.3408505284,181194.90940538375
293689,Pub/bar/nightclub,5,2019-06-20,City of London Corporation,0.0,0.0,0.0,-0.105029,51.513932,531588.3629562126,181146.91637888347
295267,Pub/bar/nightclub,5,2024-08-19,City of London Corporation,0.0,0.0,0.0,-0.078793,51.51132,533416.344808439,180903.93751109147
975375,Restaurant/Cafe/Canteen,5,2024-03-06,City of London Corporation,5.0,5.0,5.0,-0.0822229981422424,51.5092544555664,533184.3680416638,180667.99859058013
1591071,Restaurant/Cafe/Canteen,4,2023-05-30,City of London Corporation,5.0,10.0,5.0,-0.088931,51.511845,532711.3685371911,180943.88929338928
294970,Pub/bar/nightclub,5,2024-06-05,City of London Corporation,0.0,0.0,0.0,-0.080935,51.516247,533253.342621552,181447.92346787662
1656943,Restaurant/Cafe/Canteen,5,2023-10-12,City of London Corporation,5.0,5.0,0.0,-0.08072,51.520335,533256.3298615029,181902.9064287691
635423,Pub/bar/nightclub,5,2022-03-09,City of London Corporation,5.0,5.0,0.0,-0.103662,51.516994,531674.3841376924,181489.86787415197
482070,Restaurant/Cafe/Canteen,5,2023-11-07,City of London Corporation,5.0,5.0,0.0,-0.082869,51.51242,533130.3159073927,181018.83572546404
294888,Pub/bar/nightclub,5,2024-03-25,City of London Corporation,5.0,5.0,5.0,-0.086017,51.51124,532915.3225855127,180881.89734161773
1753151,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0836568,51.5126412,533075.0094044781,181042.0005314357
1097493,Restaurant/Cafe/Canteen,5,2023-01-11,City of London Corporation,0.0,0.0,0.0,-0.089608,51.519437,532642.3437424251,181786.90117195557
920180,Restaurant/Cafe/Canteen,5,2024-02-09,City of London Corporation,,,,-0.097774,51.517528,532081.3452125476,181559.8532354546
293721,Restaurant/Cafe/Canteen,1,2024-05-09,City of London Corporation,15.0,15.0,20.0,-0.085885,51.513018,532919.3080494562,181079.85270671314
1542350,Restaurant/Cafe/Canteen,4,2022-10-13,City of London Corporation,10.0,5.0,5.0,-0.103471,51.512917,531699.3896477661,181036.8479031865
294117,Pub/bar/nightclub,5,2023-06-13,City of London Corporation,5.0,0.0,0.0,-0.088798,51.517778,532703.3585615768,181603.88633462792
1125851,Pub/bar/nightclub,5,2024-07-11,City of London Corporation,5.0,5.0,5.0,-0.0825489982962608,51.5117874145508,533154.3634176623,180949.0736190502
294177,Pub/bar/nightclub,5,2024-01-02,City of London Corporation,5.0,5.0,0.0,-0.09272,51.513274,532444.3178607508,181095.93554532755
1693635,Pub/bar/nightclub,5,2024-01-25,City of London Corporation,0.0,5.0,5.0,-0.083405,51.51269,533092.3384617134,181047.88508811715
1731462,Takeaway/sandwich shop,AwaitingInspection,,City of London Corporation,,,,-0.081635,51.516753,533203.3009323041,181502.91682525747
1097494,Restaurant/Cafe/Canteen,5,2023-12-05,City of London Corporation,0.0,0.0,0.0,-0.0858120024204254,51.517162322998,532912.3126106148,181540.8392567298
1591070,Restaurant/Cafe/Canteen,5,2023-01-27,City of London Corporation,0.0,5.0,0.0,-0.089237,51.515195,532680.4051198005,181315.8582000222
1662532,Restaurant/Cafe/Canteen,5,2023-09-27,City of London Corporation,0.0,5.0,5.0,-0.082306,51.5137662,533165.4554103456,181169.55933187262
1596149,Mobile caterer,3,2023-02-10,City of London Corporation,5.0,10.0,10.0,-0.093276,51.512716,532407.3572713053,181032.88005123084
1745761,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.077382,51.51609,533500.3082328179,181436.94120648305
293643,Restaurant/Cafe/Canteen,5,2023-09-05,City of London Corporation,0.0,5.0,5.0,-0.092814,51.515856,532430.309636464,181382.885932233
1092874,Restaurant/Cafe/Canteen,5,2023-09-20,City of London Corporation,0.0,5.0,0.0,-0.098831,51.514982,532015.3706366305,181274.83042316884
1669332,Restaurant/Cafe/Canteen,1,2023-10-25,City of London Corporation,10.0,10.0,20.0,-0.106787,51.512908,531469.3325941103,181029.8909014407
293613,Pub/bar/nightclub,5,2022-03-08,City of London Corporation,5.0,0.0,0.0,-0.074439,51.514099,533710.3223134553,181220.91285265074
1575977,Restaurant/Cafe/Canteen,5,2022-11-28,City of London Corporation,0.0,5.0,0.0,-0.104033,51.515714,531652.3335746295,181346.864748365
1721353,Other catering premises,AwaitingInspection,,City of London Corporation,,,,-0.0995287,51.5151531,531966.46830251,181292.59905038105
293956,Pub/bar/nightclub,5,2023-08-23,City of London Corporation,0.0,5.0,0.0,-0.081141,51.509641,533258.3209310592,180712.9524774637
842915,Pub/bar/nightclub,5,2023-06-13,City of London Corporation,5.0,5.0,0.0,-0.086369,51.510391,532893.367837619,180786.84875171765
1656942,Restaurant/Cafe/Canteen,5,2023-10-26,City of London Corporation,5.0,5.0,5.0,-0.083722,51.509935,533078.3690051383,180740.94904962648
1700310,Restaurant/Cafe/Canteen,2,2024-02-26,City of London Corporation,10.0,15.0,10.0,-0.092115,51.511528,532491.3596306067,180902.8734103216
1181431,Restaurant/Cafe/Canteen,5,2024-05-13,City of London Corporation,5.0,5.0,0.0,-0.095991,51.513632,532216.323767478,181129.8341272861
971372,Restaurant/Cafe/Canteen,5,2023-02-23,City of London Corporation,5.0,5.0,5.0,-0.082725003361702,51.5168800354004,533127.3071493945,181515.05962071684
548623,Pub/bar/nightclub,5,2024-03-20,City of London Corporation,0.0,0.0,0.0,-0.090935,51.520789,532546.3583323715,181934.84145347908
295001,Pub/bar/nightclub,5,2024-10-04,City of London Corporation,0.0,0.0,0.0,-0.082572,51.516408,533139.2983942323,181462.8470208104
456957,Retailers - other,5,2017-03-29,City of London Corporation,0.0,5.0,0.0,-0.079643,51.517835,533338.3450016925,181626.86492598424
1437619,Takeaway/sandwich shop,5,2021-12-16,City of London Corporation,0.0,0.0,0.0,-0.080446,51.518622,533280.3379373661,181712.91742612486
1070508,Pub/bar/nightclub,5,2022-12-06,City of London Corporation,5.0,5.0,5.0,-0.098023,51.517092,532065.3307072198,181510.9204831724
